plant,part,parasite,group,concentration_mgml,day,lev,lev_raw,animal_dead,data_flag
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,18,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,19,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,20,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,21,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,22,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,23,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,24,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,25,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,26,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,27,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,28,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,29,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,30,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,31,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,32,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,33,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,34,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,35,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,36,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,37,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,38,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,39,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.01mg/ml,0.01,40,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,1,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,2,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,3,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,4,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,5,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,6,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,7,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,8,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,9,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,10,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,11,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,12,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,13,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,14,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,15,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,16,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,17,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,18,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,19,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,20,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,21,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,22,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,23,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,24,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,25,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,26,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,27,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,28,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,29,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,30,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,31,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,32,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,33,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,34,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,35,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,36,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,37,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,38,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,39,0,0,FALSE,NA
M. oleifera,roots,T. evansi,0.005mg/ml,0.005,40,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,1,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,2,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,3,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,4,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,5,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,6,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,7,1.17,1.17,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,8,2.66,2.66,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,9,2.79,2.79,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,10,3.4,3.4,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,11,3.72,3.72,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,12,3.63,3.63,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,13,2.33,2.33,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,14,3.7,3.7,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,15,3.43,3.43,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,16,2.16,2.16,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,17,2,2,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,18,NA,NA,TRUE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,19,1.49,1.49,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,20,1.67,1.67,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,21,2.59,2.59,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,22,2.6,2.6,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,23,2.6,2.6,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,24,1.74,1.74,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,25,3.5,3.5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,26,3.15,3.15,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,27,3,3,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,28,2.65,2.65,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,29,2.5,2.5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,30,1.5,1.5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,31,2.5,2.5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,32,2,2,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,33,4.19,4.19,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,34,4.84,4.84,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,35,5,5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,36,5,5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,37,5,5,FALSE,NA
M. oleifera,roots,T. evansi,Negative Control,NA,38,5,5.17,FALSE,LEV=5.17 capped to 5 (outlier; above 0-5 scale)
M. oleifera,roots,T. evansi,Negative Control,NA,39,5,5.2,FALSE,LEV=5.2 capped to 5 (outlier; above 0-5 scale)
M. oleifera,roots,T. evansi,Negative Control,NA,40,NA,NA,TRUE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,1,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,2,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,3,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,4,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,5,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,6,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,7,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,8,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,9,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,10,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,11,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,12,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,13,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,14,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,15,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,16,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,17,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,18,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,19,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,20,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,21,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,22,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,23,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,24,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,25,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,26,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,27,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,28,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,29,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,30,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,31,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,32,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,33,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,34,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,35,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,36,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,37,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,38,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,39,0,0,FALSE,NA
M. oleifera,roots,T. evansi,Positive Control,NA,40,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,1,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,2,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,3,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,4,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,5,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,6,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,7,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,8,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,9,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,10,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,11,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,12,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,13,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,14,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,15,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,16,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,17,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,18,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,19,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,20,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,21,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,22,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,23,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,24,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,25,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,26,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,27,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,28,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,29,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,30,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,31,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,32,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,33,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,34,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,35,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,36,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,37,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,38,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,39,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,100mg/ml,100,40,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,1,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,2,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,3,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,4,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,5,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,6,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,7,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,8,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,9,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,10,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,11,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,12,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,13,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,14,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,15,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,16,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,17,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,18,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,19,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,20,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,21,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,22,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,23,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,24,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,25,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,26,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,27,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,28,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,29,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,30,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,31,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,32,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,33,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,34,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,35,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,36,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,37,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,38,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,39,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,10mg/ml,10,40,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,1,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,2,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,3,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,4,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,5,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,6,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,7,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,8,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,9,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,10,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,11,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,12,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,13,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,14,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,15,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,16,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,17,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,18,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,19,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,20,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,21,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,22,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,23,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,24,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,25,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,26,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,27,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,28,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,29,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,30,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,31,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,32,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,33,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,34,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,35,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,36,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,37,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,38,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,39,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.5mg/ml,0.5,40,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,1,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,2,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,3,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,4,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,5,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,6,1,1,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,7,1.17,1.17,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,8,2.63,2.63,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,9,3.56,3.56,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,10,3.98,3.98,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,11,4.42,4.42,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,12,4.62,4.62,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,13,4.89,4.89,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,14,5,5.05,FALSE,LEV=5.05 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,15,5,5,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,16,5,5.09,FALSE,LEV=5.09 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,17,5,5.19,FALSE,LEV=5.19 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,18,5,5.2,FALSE,LEV=5.2 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,19,3,3,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,20,4,4,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,21,4.9,4.9,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,22,5,5,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,23,5,5,FALSE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,24,5,5.17,FALSE,LEV=5.17 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,25,5,5.2,FALSE,LEV=5.2 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,26,5,5.2,FALSE,LEV=5.2 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,27,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,28,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,29,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,30,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,31,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,32,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,33,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,34,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,35,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,36,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,37,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,38,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,39,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.01mg/ml,0.01,40,NA,NA,TRUE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,1,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,2,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,3,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,4,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,5,0,0,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,6,0.41,0.41,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,7,1.48,1.48,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,8,3,3,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,9,3.56,3.56,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,10,3.98,3.98,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,11,4.59,4.59,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,12,4.76,4.76,FALSE,NA
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,13,5,5.01,FALSE,LEV=5.01 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,14,5,5.06,FALSE,LEV=5.06 capped to 5 (outlier; above 0-5 scale)
M. oleifera,stem bark,T. evansi,0.005mg/ml,0.005,15,5,5.07,FALSE,LEV=5.07 capped to 5 (outlier; above 0-5 scale)
